key,rule,severity,component,project,line,hash,textRange,flows,status,message,effort,debt,author,tags,creationDate,updateDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,issueStatus,projectName
AZu02sjLTfQp2-9q9XSG,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,284.0,0d5bebd076271b7acfc687e84fd9ece0,"{'startLine': 284, 'endLine': 284, 'startOffset': 12, 'endOffset': 17}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSH,javascript:S7735,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,285.0,9af3b5dd7504363c11e2a2ce871d5220,"{'startLine': 285, 'endLine': 285, 'startOffset': 16, 'endOffset': 23}",[],OPEN,Unexpected negated condition.,2min,2min,mark@sharonandmark.net,['readability'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSI,javascript:S125,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,298.0,523048e7f5ca9550505f2d8ea6d587e7,"{'startLine': 298, 'endLine': 304, 'startOffset': 12, 'endOffset': 14}",[],OPEN,Remove this commented out code.,5min,5min,mark@sharonandmark.net,['unused'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSJ,javascript:S2703,BLOCKER,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,315.0,0243c45b467d4733220ea152e13c5cd7,"{'startLine': 315, 'endLine': 315, 'startOffset': 12, 'endOffset': 24}",[],OPEN,"Add the ""let"", ""const"" or ""var"" keyword to this declaration of ""selectedDate"" to make it explicit.",2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSK,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,316.0,67aa0e2e7ab7a24641043d900327f6a9,"{'startLine': 316, 'endLine': 316, 'startOffset': 12, 'endOffset': 25}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSL,javascript:S930,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,319.0,b20106067bcc1dfd62b809d92f7ca1b7,"{'startLine': 319, 'endLine': 319, 'startOffset': 12, 'endOffset': 28}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 228, 'endLine': 228, 'startOffset': 27, 'endOffset': 35}, 'msg': 'Formal parameters'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 319, 'endLine': 319, 'startOffset': 29, 'endOffset': 32}, 'msg': 'Extra argument'}]}]",OPEN,"This function expects no arguments, but 1 was provided.",10min,10min,mark@sharonandmark.net,['cwe'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,LOGICAL,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSM,javascript:S930,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,323.0,4204768cf7756ac4adba86800c57770a,"{'startLine': 323, 'endLine': 323, 'startOffset': 12, 'endOffset': 28}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 228, 'endLine': 228, 'startOffset': 27, 'endOffset': 35}, 'msg': 'Formal parameters'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 323, 'endLine': 323, 'startOffset': 29, 'endOffset': 33}, 'msg': 'Extra argument'}]}]",OPEN,"This function expects no arguments, but 1 was provided.",10min,10min,mark@sharonandmark.net,['cwe'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,LOGICAL,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSN,javascript:S6644,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,338.0,9941082d7b6799f9fb2bd1b230ed3c0c,"{'startLine': 338, 'endLine': 338, 'startOffset': 28, 'endOffset': 51}",[],OPEN,Unnecessary use of conditional expression for default assignment.,5min,5min,mark@sharonandmark.net,[],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSO,javascript:S3800,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,386.0,c11eb9eea467d7aa7d4f9c028ddf5f74,"{'startLine': 386, 'endLine': 386, 'startOffset': 30, 'endOffset': 38}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 391, 'endLine': 391, 'startOffset': 12, 'endOffset': 25}, 'msg': 'Returns object'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/datePicker.js', 'textRange': {'startLine': 395, 'endLine': 395, 'startOffset': 12, 'endOffset': 25}, 'msg': 'Returns boolean'}]}]",OPEN,Refactor this function to always return the same type.,20min,20min,mark@sharonandmark.net,"['confusing', 'type-dependent']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSP,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,388.0,e4d611062f215bd9dfc1823099e85384,"{'startLine': 388, 'endLine': 388, 'startOffset': 4, 'endOffset': 11}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSQ,javascript:S7740,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,388.0,e4d611062f215bd9dfc1823099e85384,"{'startLine': 388, 'endLine': 388, 'startOffset': 8, 'endOffset': 18}",[],OPEN,Do not assign `this` to `ele`.,5min,5min,mark@sharonandmark.net,"['confusing', 'obsolete']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSR,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,405.0,9f08422d6e0fc19e6f12da7a355d37c7,"{'startLine': 405, 'endLine': 405, 'startOffset': 12, 'endOffset': 26}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XSS,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,406.0,2ce5fac83b7582e5810b6936f55ee4ec,"{'startLine': 406, 'endLine': 406, 'startOffset': 12, 'endOffset': 22}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XST,javascript:S6582,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,407.0,047d86fa267ee1a0a85765e86b1ae3bc,"{'startLine': 407, 'endLine': 407, 'startOffset': 15, 'endOffset': 32}",[],OPEN,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,5min,mark@sharonandmark.net,[],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skjTfQp2-9q9XWT,php:S1780,MINOR,stephenfeather_sermon-browser:sb-includes/dictionary.php,stephenfeather_sermon-browser,78.0,6ec256c8a7669df51b63aea2878825e2,"{'startLine': 78, 'endLine': 78, 'startOffset': 0, 'endOffset': 2}",[],OPEN,"Remove this closing tag ""?>"".",2min,2min,mark@sharonandmark.net,"['bad-practice', 'per']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sj4TfQp2-9q9XVX,php:S1780,MINOR,stephenfeather_sermon-browser:sb-includes/filetypes.php,stephenfeather_sermon-browser,112.0,6ec256c8a7669df51b63aea2878825e2,"{'startLine': 112, 'endLine': 112, 'startOffset': 0, 'endOffset': 2}",[],OPEN,"Remove this closing tag ""?>"".",2min,2min,mark@sharonandmark.net,"['bad-practice', 'per']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XNt,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,313.0,3d0eff388722eb8f8b5ec4428a7deabc,"{'startLine': 313, 'endLine': 313, 'startOffset': 9, 'endOffset': 22}",[],OPEN,"Rename function ""sb_page_title"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPf,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,323.0,2954e92a9b4d0e998fe4893f8141649a,"{'startLine': 323, 'endLine': 323, 'startOffset': 1, 'endOffset': 5}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XNy,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,378.0,8d0d283a215c22093a607f548dc87b3d,"{'startLine': 378, 'endLine': 378, 'startOffset': 9, 'endOffset': 26}",[],OPEN,"Rename function ""sb_add_bible_text"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XN7,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,533.0,f6324ae67ba07c127f9df160d6e0af1e,"{'startLine': 533, 'endLine': 533, 'startOffset': 9, 'endOffset': 23}",[],OPEN,"Rename function ""sb_podcast_url"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XN-,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,551.0,1974023a098f71896db2a766c9691cac,"{'startLine': 551, 'endLine': 551, 'startOffset': 9, 'endOffset': 29}",[],OPEN,"Rename function ""sb_print_series_link"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XN_,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,556.0,017e2ce4c19d679904e9505c9b0ab632,"{'startLine': 556, 'endLine': 556, 'startOffset': 9, 'endOffset': 30}",[],OPEN,"Rename function ""sb_print_service_link"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOC,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,571.0,167b060857d269d9715454a7f311ae5f,"{'startLine': 571, 'endLine': 571, 'startOffset': 9, 'endOffset': 22}",[],OPEN,"Rename function ""sb_print_tags"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPy,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,596.0,400884b40102aecf74b19725507539f7,"{'startLine': 596, 'endLine': 596, 'startOffset': 2, 'endOffset': 4}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPA,php:S1481,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,599.0,e15724996cc4ad713e5e295ef9edbf4f,"{'startLine': 599, 'endLine': 599, 'startOffset': 1, 'endOffset': 10}",[],OPEN,"Remove this unused ""$cntrange"" local variable.",5min,5min,mark@sharonandmark.net,['unused'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOG,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,634.0,9a13384e7418b636946a8038d0dd7077,"{'startLine': 634, 'endLine': 634, 'startOffset': 9, 'endOffset': 21}",[],OPEN,"Rename function ""sb_print_url"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOI,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,683.0,4ec16dd0807e27ebcffa47efc23caab3,"{'startLine': 683, 'endLine': 683, 'startOffset': 9, 'endOffset': 22}",[],OPEN,"Rename function ""sb_print_code"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOJ,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,688.0,e28d462d7e226a355349e391fa06943d,"{'startLine': 688, 'endLine': 688, 'startOffset': 9, 'endOffset': 38}",[],OPEN,"Rename function ""sb_print_preacher_description"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOK,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,696.0,65d5958a7abc6979042ce41b2d6a97b3,"{'startLine': 696, 'endLine': 696, 'startOffset': 9, 'endOffset': 32}",[],OPEN,"Rename function ""sb_print_preacher_image"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP7,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,697.0,6dab9ca539c9cb923e84834ab2c773ba,"{'startLine': 697, 'endLine': 697, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOL,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,702.0,5680f90d4c29cf77d3634099bfbb7394,"{'startLine': 702, 'endLine': 702, 'startOffset': 9, 'endOffset': 34}",[],OPEN,"Rename function ""sb_print_next_sermon_link"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP8,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,705.0,690b5e1b03ce3f6d5a3beb0bd2725e9c,"{'startLine': 705, 'endLine': 705, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOM,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,712.0,244e6279f74c5e9d08181fb5d4a149f0,"{'startLine': 712, 'endLine': 712, 'startOffset': 9, 'endOffset': 34}",[],OPEN,"Rename function ""sb_print_prev_sermon_link"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP9,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,715.0,9b6d8760d6aac2e8ec147d7d0ea47284,"{'startLine': 715, 'endLine': 715, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XON,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,722.0,4fd3ce0f64d2fc03b0cd741b05d01ba6,"{'startLine': 722, 'endLine': 722, 'startOffset': 9, 'endOffset': 37}",[],OPEN,"Rename function ""sb_print_sameday_sermon_link"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOO,php:S100,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,736.0,ca21fbb884c43d0e3dc788477258de60,"{'startLine': 736, 'endLine': 736, 'startOffset': 9, 'endOffset': 29}",[],OPEN,"Rename function ""sb_get_single_sermon"" to match the regular expression ^[a-z][a-zA-Z0-9]*$.",5min,5min,mark@sharonandmark.net,['convention'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,IDENTIFIABLE,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XNj,Web:S5256,MAJOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,987.0,ca7112f57d88b46c226d0096b65e1903,"{'startLine': 987, 'endLine': 987, 'startOffset': 5, 'endOffset': 34}",[],OPEN,"Add ""<th>"" headers to this ""<table>"".",2min,2min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,BUG,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
